timestamp,part_number,line_number,planned_time,runtime,ideal_cycle_time,total_pieces,good_pieces
2024-01-02 20:00:00,P006,L5,59.06139699368008,58.3061129428776,0.4006487063626382,109,101
2024-01-02 21:00:00,P008,L2,53.65870877431278,51.83104197765064,0.541473184951176,118,112
2024-01-02 22:00:00,P009,L3,57.60281991911943,56.59272517961337,0.5369935696277709,99,92
2024-01-02 23:00:00,P009,L4,59.676235491846825,56.71835359844395,0.4307311182620396,100,96
2024-01-03 00:00:00,P008,L3,56.299508064399205,52.72618912735887,0.4123031796554383,93,87
2024-01-03 01:00:00,P008,L5,50.31401140330274,49.88507679355086,0.4315624895624821,107,104
2024-01-03 02:00:00,P009,L2,50.156684253700256,49.55292477741213,0.4171678331966632,116,113
2024-01-03 03:00:00,P007,L5,50.02806179842862,47.37534460627854,0.5787393034841781,112,105
2024-01-03 04:00:00,P009,L5,55.18947734303849,51.023697918678245,0.512644200145439,111,107
2024-01-03 05:00:00,P005,L1,54.33079404569045,49.937380989830366,0.5637809085281273,97,93
2024-01-03 06:00:00,P005,L2,58.7858311226839,55.02030377398844,0.49749941038471585,94,89
2024-01-03 07:00:00,P008,L3,51.31823086729728,48.11063346706946,0.5161159592481244,105,100
2024-01-03 08:00:00,P005,L3,53.52810229751618,48.25952654039069,0.5277517970775625,116,109
2024-01-03 09:00:00,P005,L1,59.15457174240267,57.239189656349154,0.4600752927264498,109,105
2024-01-03 10:00:00,P009,L1,55.185761834873986,50.33661636053143,0.5418045339460272,111,106
2024-01-03 11:00:00,P005,L5,59.56040739730954,56.347784427122505,0.5786578371799979,97,91
2024-01-03 12:00:00,P007,L3,51.1283905624357,50.33800984891596,0.5474824212027707,117,108
2024-01-03 13:00:00,P001,L3,50.211603724284736,48.960818908512415,0.5706029887603055,110,106
2024-01-03 14:00:00,P004,L2,51.3991880530386,48.736063996653456,0.4765540718487677,118,111
2024-01-03 15:00:00,P004,L3,54.76137065163053,50.8414072875375,0.5492257344152294,105,102
2024-01-03 16:00:00,P003,L1,59.984143513230244,59.976555310151284,0.5750912764207489,99,93
2024-01-03 17:00:00,P010,L5,54.6123884762439,49.720664406994956,0.4040417495930939,105,97
2024-01-03 18:00:00,P005,L3,57.845239668704934,56.81314445337454,0.5524546303960204,114,105
2024-01-03 19:00:00,P003,L2,53.237938969590914,50.88565735970017,0.561979508760354,93,89
2024-01-03 20:00:00,P009,L5,56.90649852854114,55.8662135618553,0.4336549144215395,116,110
2024-01-03 21:00:00,P003,L5,59.2485742823841,56.72401032147295,0.5964246874546255,108,103
2024-01-03 22:00:00,P008,L5,53.93738687413294,51.79296415738777,0.42792898588971,98,93
2024-01-03 23:00:00,P009,L1,53.344302144949694,48.35069665369521,0.45964842695485186,107,101
2024-01-04 00:00:00,P003,L5,56.20132673414432,50.91884125012116,0.5657063259772032,116,109
2024-01-04 01:00:00,P002,L1,50.949438541788666,46.75366345129116,0.5025713795894564,113,109
2024-01-04 02:00:00,P008,L5,56.699945622539204,55.04422048677264,0.5276791551053005,111,107
2024-01-04 03:00:00,P002,L5,56.472856248208345,53.241935737281864,0.4290961946292077,101,94
2024-01-04 04:00:00,P010,L2,52.4414861496436,49.39337138906958,0.5333924793920153,118,114
2024-01-04 05:00:00,P003,L3,58.326624023246836,54.641473640697086,0.42249724104891395,94,92
2024-01-04 06:00:00,P009,L2,56.91257877234413,53.801623339432766,0.4532015208327294,116,111
2024-01-04 07:00:00,P010,L5,57.1884200289456,53.13834879345571,0.5056438182576822,96,88
2024-01-04 08:00:00,P008,L3,55.177449086524234,52.401948296879524,0.4576826207813571,118,109
2024-01-04 09:00:00,P002,L4,55.642933932067734,55.130832821662935,0.4463683141897254,98,92
2024-01-04 10:00:00,P010,L3,52.02000189348701,48.86065750653833,0.5588521598099987,119,113
2024-01-04 11:00:00,P005,L2,52.90537603646625,51.04900070949398,0.4707853494214348,101,98
2024-01-04 12:00:00,P003,L2,57.64767414270323,53.35767366803355,0.4321436235548242,99,91
2024-01-04 13:00:00,P006,L2,59.8979710392259,56.51818848872178,0.47962050091773933,116,107
2024-01-04 14:00:00,P002,L3,57.21552976296049,53.34049730652819,0.5118646972056118,111,104
2024-01-04 15:00:00,P010,L4,52.86607108383185,49.10696085833685,0.46354410743140007,108,101
2024-01-04 16:00:00,P003,L4,54.831659997214416,49.53210442510469,0.427253671504293,117,111
2024-01-04 17:00:00,P010,L3,55.17452119263256,51.38352213132764,0.4632157904365812,90,83
2024-01-04 18:00:00,P006,L2,53.547856636251396,52.220802796861385,0.4781087443694698,98,94
2024-01-04 19:00:00,P004,L3,50.34009995255999,47.82974540383143,0.5454299974899093,115,106
2024-01-04 20:00:00,P007,L1,56.05507491654428,51.88841061014524,0.4549642189223901,112,108
2024-01-04 21:00:00,P009,L2,54.41250549952215,52.48205514939185,0.5773334437673884,101,96
2024-01-04 22:00:00,P006,L3,53.34064011853116,53.24972106206869,0.5605129219971622,115,111
2024-01-04 23:00:00,P009,L5,56.58453050199759,53.66497656130203,0.47174037163256105,111,107
2024-01-05 00:00:00,P005,L5,54.84902607921217,50.794236042764055,0.426756658472018,96,88
2024-01-05 01:00:00,P005,L1,51.724334753139225,50.57497752480505,0.43125241020031124,119,111
2024-01-05 02:00:00,P005,L4,50.3491927445916,48.78008201169004,0.5068360613315567,113,109
2024-01-05 03:00:00,P001,L4,59.47789360463549,58.524483948438935,0.47411192558863813,110,106
2024-01-05 04:00:00,P004,L5,59.989890693034326,57.122491579203185,0.4357446535313399,106,103
2024-01-05 05:00:00,P003,L2,53.17419319394641,48.55836738488409,0.47477440284088374,93,86
2024-01-05 06:00:00,P006,L4,59.16610202039239,57.71041614323595,0.4662087096751379,118,108
2024-01-05 07:00:00,P003,L5,58.31566846275814,54.2246169696239,0.5015538271468453,111,102
2024-01-05 08:00:00,P003,L1,55.35341611623961,52.07038005736207,0.5823770658469094,100,96
2024-01-05 09:00:00,P008,L4,53.109898412196664,50.797438399686534,0.41346284902648733,94,89
2024-01-05 10:00:00,P007,L2,51.97818233182482,46.88902059365272,0.43055775751580927,95,92
2024-01-05 11:00:00,P004,L1,56.743917300190965,55.15203570893123,0.5539337025122132,106,102
2024-01-05 12:00:00,P006,L3,58.53987657241945,53.587556204232264,0.4223687082211543,91,88
2024-01-05 13:00:00,P009,L2,57.57958039307863,55.4548805602219,0.48000934495386915,110,104
2024-01-05 14:00:00,P001,L2,57.512953444306916,56.51579709909888,0.4713367466059671,106,100
2024-01-05 15:00:00,P007,L3,54.95563863501607,52.860878599074944,0.5681998931004408,114,109
2024-01-05 16:00:00,P003,L3,54.804053956958136,49.52230841879736,0.40090577073557754,91,84
2024-01-05 17:00:00,P009,L3,51.92426647284027,46.978754114093945,0.4430807935783761,115,107
2024-01-05 18:00:00,P005,L4,59.44711885754887,54.21655471832962,0.4886330933101865,106,100
2024-01-05 19:00:00,P004,L2,50.23228269057048,49.04499102767631,0.476466838201925,119,116
2024-01-05 20:00:00,P010,L5,50.33625983085904,45.779616676488835,0.559982047548642,99,93
2024-01-05 21:00:00,P007,L3,52.479619616782514,51.769525111890225,0.5825899823296838,99,95
2024-01-05 22:00:00,P001,L2,51.00055251238729,46.94904301453877,0.5136111095424011,119,111
2024-01-05 23:00:00,P007,L4,59.6108799848067,55.56552523298883,0.5984082126123548,109,101
2024-01-06 00:00:00,P007,L2,54.29886910402269,49.756884489783424,0.5321633958678273,90,86
2024-01-06 01:00:00,P010,L1,50.98233688947102,49.602460919015286,0.49281309354362796,109,101
2024-01-06 02:00:00,P010,L4,59.09361938202214,57.79599770228818,0.5492176932152072,112,107
2024-01-06 03:00:00,P009,L3,57.86405463640912,53.2045422123518,0.41433556129708343,96,91
2024-01-06 04:00:00,P009,L3,55.966718773088495,51.08153995207781,0.5344388048800933,116,110
2024-01-06 05:00:00,P003,L3,52.160462116275376,50.64043689995013,0.4581284516543718,93,87
2024-01-06 06:00:00,P002,L1,53.5240543694537,53.26798131488677,0.57623963177227,102,98
2024-01-06 07:00:00,P010,L5,52.82417371753863,52.65532100233011,0.5317938908964397,109,101
2024-01-06 08:00:00,P007,L4,50.90178521928708,49.7327140867302,0.5012371344076629,116,109
2024-01-06 09:00:00,P006,L4,55.15617111695116,52.00197305075733,0.42253596703870333,106,98
2024-01-06 10:00:00,P006,L1,57.55783752773074,55.07480080946731,0.5834298179985131,103,99
2024-01-06 11:00:00,P008,L5,57.34933677725341,54.633368879815684,0.5975996983464262,114,106
2024-01-06 12:00:00,P001,L3,55.59923782349321,54.11127943087277,0.40234791079211646,98,93
2024-01-06 13:00:00,P009,L2,50.34485246959306,46.28526204092888,0.5828210114152008,90,86
2024-01-06 14:00:00,P003,L1,52.554168867878,48.17411090759124,0.4189117786693369,109,102
2024-01-06 15:00:00,P007,L2,50.7366407482897,49.70700857046377,0.4762920532221014,94,91
2024-01-06 16:00:00,P001,L4,58.808992698509364,56.25868604694979,0.5090597145018205,96,90
2024-01-06 17:00:00,P005,L3,51.50147906806665,49.6399708270813,0.5718816440854503,111,108
2024-01-06 18:00:00,P010,L2,51.72867660825155,50.3179826053381,0.4581122991526319,109,105
2024-01-06 19:00:00,P006,L5,58.92064026483649,58.21085667830736,0.40196813612991145,108,101
2024-01-06 20:00:00,P005,L4,50.215122055307155,46.15214730836444,0.5714026344438271,116,110
2024-01-06 21:00:00,P002,L2,51.94675164851292,49.77382248210057,0.5682982892266675,109,101
2024-01-06 22:00:00,P007,L5,57.71573394785146,55.0734497806006,0.5828919870391074,116,107
2024-01-06 23:00:00,P002,L1,59.84751029579585,56.426476162171504,0.5381327383991066,117,109
2024-01-07 00:00:00,P007,L2,52.215862248954245,51.4385317215645,0.4282421262903369,113,108
2024-01-07 01:00:00,P009,L4,55.730251753542,50.935191958282715,0.46961568984227414,103,98
2024-01-07 02:00:00,P004,L3,56.032988377903564,51.78417862302621,0.4179310271250206,112,105
2024-01-07 03:00:00,P009,L5,57.90948506292106,54.11389869959455,0.5030404638194466,96,89
2024-01-07 04:00:00,P008,L5,50.41492007284067,47.24782772860298,0.4119431528176906,95,91
2024-01-07 05:00:00,P005,L2,52.47025936714713,50.779433564156996,0.47957383120062136,106,102
2024-01-07 06:00:00,P001,L5,53.27962316244051,48.59491463591195,0.47930432015057695,108,100
2024-01-07 07:00:00,P003,L4,56.22747232528314,52.65632756834158,0.43735821468507685,106,103
2024-01-07 08:00:00,P010,L5,58.003322541209556,56.54675282342678,0.5042821710854847,107,98
2024-01-07 09:00:00,P008,L5,56.6816566050482,53.12264573834709,0.42100924480164764,115,110
2024-01-07 10:00:00,P003,L3,58.468937453586356,56.942448281750664,0.5139821426662038,116,108
2024-01-07 11:00:00,P004,L1,54.26973518470822,49.73561850824703,0.4992492958235326,100,97
2024-01-07 12:00:00,P003,L1,50.734201684790214,49.37904241512327,0.42971681516207844,98,94
2024-01-07 13:00:00,P007,L4,57.538594756116105,56.96338942945973,0.5546278417361633,99,96
2024-01-07 14:00:00,P005,L3,54.68095531081726,52.869334536715066,0.5991796551207376,96,93
2024-01-07 15:00:00,P004,L1,50.01220793375161,48.81390859145699,0.4588848402659634,113,110
2024-01-07 16:00:00,P001,L3,57.3209815546769,52.499903429907874,0.5244194905576031,115,112
2024-01-07 17:00:00,P007,L2,51.58987072663266,51.15887699848187,0.40704717253910616,95,91
2024-01-07 18:00:00,P010,L5,56.50947185881288,52.21759238692058,0.5149602762736769,105,100
2024-01-07 19:00:00,P010,L4,56.86793854531198,53.05378253235069,0.47314582121181425,97,95
2024-01-07 20:00:00,P002,L4,56.69988286337923,54.972410850617365,0.5264614692906104,102,96
2024-01-07 21:00:00,P006,L4,53.402076472899026,52.16067871136585,0.40101442961364575,95,87
2024-01-07 22:00:00,P003,L2,59.08800834928238,57.717180565080284,0.5599827438892121,106,101
2024-01-07 23:00:00,P009,L1,51.82585195131482,47.13011138244581,0.41963611801988343,99,94
2024-01-08 00:00:00,P009,L1,58.22028399530234,57.83802256673887,0.431333196776962,108,100
2024-01-08 01:00:00,P010,L1,56.54165352779087,54.50872832983465,0.40825011585260945,96,89
2024-01-08 02:00:00,P006,L3,52.678589701269324,49.17978769947003,0.44025180987273843,107,101
2024-01-08 03:00:00,P005,L4,59.963396686042074,55.96324470999899,0.4877157165458509,94,91
2024-01-08 04:00:00,P002,L2,54.798998389539335,53.56578753660074,0.4707284955534224,92,89
2024-01-08 05:00:00,P002,L5,55.038720010670694,54.82884843132249,0.4090489321940552,107,101
2024-01-08 06:00:00,P004,L1,56.01071015469981,54.727454327988234,0.520821471114058,109,104
2024-01-08 07:00:00,P005,L1,52.42869975403367,47.56909017263725,0.5230027272182278,104,100
2024-01-08 08:00:00,P009,L3,52.1808968722863,48.34138441750393,0.4381771390178598,117,111
2024-01-08 09:00:00,P007,L4,50.81936405168069,46.95357066601632,0.44492783966608807,91,86
2024-01-08 10:00:00,P005,L4,54.51153387897732,53.078764732517705,0.5725149736161684,104,101
2024-01-08 11:00:00,P008,L2,52.805609925508385,50.38142849061154,0.5112016179967375,98,93
2024-01-08 12:00:00,P007,L5,53.71909044350201,50.55465198718376,0.45729501644158144,104,97
2024-01-08 13:00:00,P006,L2,58.20858025339341,55.84088747084492,0.4894334391903062,101,96
2024-01-08 14:00:00,P001,L3,57.755232658674466,55.87829160027396,0.47284559731141335,104,101
2024-01-08 15:00:00,P005,L5,58.32579923536743,53.69157202710353,0.5673724223816965,108,104
2024-01-08 16:00:00,P007,L4,58.065921815647314,57.03759274361433,0.5471855347105627,102,98
2024-01-08 17:00:00,P004,L3,57.025127259366506,53.844980885807765,0.4421790004960534,105,98
2024-01-08 18:00:00,P004,L2,57.32031709750678,57.28388553404227,0.5889036158600724,115,110
2024-01-08 19:00:00,P009,L5,55.74212878222591,52.790151116711854,0.44337375713169774,101,92
2024-01-08 20:00:00,P001,L3,59.325708179920525,54.19598984464153,0.4806453195162542,109,103
2024-01-08 21:00:00,P006,L5,57.95089605398904,56.096810057782285,0.4423870951794952,114,107
2024-01-08 22:00:00,P004,L4,56.44769883597096,54.600487596631396,0.4050368742639464,95,92
2024-01-08 23:00:00,P007,L3,51.211066288751375,47.43574121090209,0.4982381726487654,98,92
2024-01-09 00:00:00,P007,L4,57.68178875865662,54.25574110089375,0.47826732924738813,92,85
2024-01-09 01:00:00,P007,L1,56.87888529252835,52.998557237904336,0.44176423980335855,119,113
2024-01-09 02:00:00,P009,L5,51.33135897984609,48.910536721614584,0.5630100974702912,102,99
2024-01-09 03:00:00,P002,L3,51.26090318364146,51.16521461509149,0.5096284056776398,109,103
2024-01-09 04:00:00,P008,L5,54.890148687128,50.67938337788354,0.46385171613662046,119,112
2024-01-09 05:00:00,P010,L3,59.086012558555154,56.81492262944827,0.5460295129626878,96,90
2024-01-09 06:00:00,P007,L2,58.38394564322365,58.03158528533524,0.5874053745498837,106,103
2024-01-09 07:00:00,P001,L1,56.436073403131594,51.08846149957072,0.47015412409709395,103,96
2024-01-09 08:00:00,P007,L4,54.83716477149554,54.12665678258797,0.42666661716195553,93,86
2024-01-09 09:00:00,P003,L5,54.42110271430318,49.553909062411485,0.43927849605466107,101,98
2024-01-09 10:00:00,P001,L1,57.080170302728945,56.909271206151686,0.575736529132556,90,83
2024-01-09 11:00:00,P009,L3,54.87294537562598,54.092394728133684,0.4437854223379643,109,105
2024-01-09 12:00:00,P005,L2,58.642389833396585,56.30334529287796,0.5573488785873887,91,88
2024-01-09 13:00:00,P005,L1,57.6816751050484,54.47038510314029,0.4682423601535476,95,88
2024-01-09 14:00:00,P001,L1,55.19243601710437,51.058889115879005,0.4066282519999139,106,98
2024-01-09 15:00:00,P004,L1,59.91446019134302,57.6244522596546,0.4876617143138744,118,115
2024-01-09 16:00:00,P007,L5,59.76394759378316,59.24808667033052,0.4723276663194725,112,104
2024-01-09 17:00:00,P010,L2,55.07956022429588,50.04460189147121,0.42509738474823905,115,111
2024-01-09 18:00:00,P001,L1,57.65528826624418,53.52721658791144,0.5615295624832598,118,111
2024-01-09 19:00:00,P002,L5,50.139392551190284,45.54304897783052,0.41865883494153844,102,95
2024-01-09 20:00:00,P004,L2,55.77874720735148,53.28359396493225,0.4932210888791009,105,98
2024-01-09 21:00:00,P005,L3,56.118275764043524,52.020104979012885,0.5085638589366739,115,112
2024-01-09 22:00:00,P003,L2,57.27196868044861,56.059060599988776,0.5080373681030281,116,113
2024-01-09 23:00:00,P010,L4,57.51669442514893,56.71046384966017,0.46080937729037247,103,100
2024-01-10 00:00:00,P005,L4,59.44963396977368,56.84980107483399,0.5409150128094047,90,87
2024-01-10 01:00:00,P003,L1,53.005787616817614,52.897099713946304,0.40851654761572354,107,100
2024-01-10 02:00:00,P004,L1,59.97894000495525,56.05083858665133,0.5374923811254921,101,96
2024-01-10 03:00:00,P008,L4,52.693806290019346,49.99772904981584,0.5921596942099072,101,93
2024-01-10 04:00:00,P003,L2,53.8356544234013,50.951658265670076,0.521447900391677,110,107
2024-01-10 05:00:00,P010,L1,51.86442850432815,51.33915858694783,0.4907806461701111,97,93
2024-01-10 06:00:00,P008,L5,51.1444923233721,48.78252808681072,0.4148486115091469,116,108
2024-01-10 07:00:00,P003,L5,56.63726915842207,51.856431804467675,0.5760943276667017,109,101
2024-01-10 08:00:00,P001,L5,57.993895619176485,57.545322020746084,0.4833938469363267,105,98
2024-01-10 09:00:00,P006,L5,52.820223567056814,49.91458984365654,0.4994537408322822,101,97
2024-01-10 10:00:00,P010,L3,52.14473484490782,48.465622015118186,0.5459491342140178,102,95
2024-01-10 11:00:00,P008,L3,53.553621440938436,50.27363838841213,0.494158595330653,105,98
2024-01-10 12:00:00,P001,L1,58.29267009008809,52.51935140177599,0.5124300978915622,110,103
2024-01-10 13:00:00,P006,L4,55.54525421776126,54.27962233835533,0.46952783448290275,119,112
2024-01-10 14:00:00,P005,L3,57.73289400335675,56.98139524490516,0.4840047339129002,96,91
2024-01-10 15:00:00,P004,L3,58.434505450027935,56.18119576343038,0.5428390749528732,90,85
2024-01-10 16:00:00,P005,L1,53.42932534543835,49.43680095327643,0.5575037153461092,93,85
2024-01-10 17:00:00,P007,L4,52.31608016004841,49.55584831280084,0.4172126465229884,94,87
2024-01-10 18:00:00,P005,L1,58.53468674216981,56.5339211227518,0.40126246796223347,114,108
2024-01-10 19:00:00,P002,L5,59.30200927698784,55.56927230285756,0.4739680702498286,114,105
2024-01-10 20:00:00,P001,L2,53.44942990181013,50.881105693671515,0.42261078406437536,92,85
2024-01-10 21:00:00,P008,L4,52.39567473399946,52.03952756603928,0.4927771886619431,105,98
2024-01-10 22:00:00,P001,L3,51.71986982180191,50.38033039656279,0.4366502691986077,102,96
2024-01-10 23:00:00,P001,L2,53.575292919908186,48.65656775316882,0.4820575602520806,106,102
2024-01-11 00:00:00,P006,L1,50.72691835086523,48.38448283378192,0.5395498186531843,97,92
2024-01-11 01:00:00,P003,L1,53.11562471684924,52.40590526390638,0.43384985083878186,104,97
2024-01-11 02:00:00,P004,L5,57.815989987042606,52.85569541870258,0.5754512350188464,100,95
2024-01-11 03:00:00,P005,L4,56.81426679892067,54.224084682442076,0.5393500010154538,107,101
2024-01-11 04:00:00,P002,L5,59.3930858566399,59.16589838023484,0.5029456548545292,97,93
2024-01-11 05:00:00,P001,L4,52.38362759302826,51.44448673077444,0.5836646222332377,116,111
2024-01-11 06:00:00,P009,L2,59.81312105491186,55.92247163517545,0.4652657068909853,105,101
2024-01-11 07:00:00,P009,L1,59.222447690342165,53.484781853904664,0.5809350298985846,101,97
2024-01-11 08:00:00,P005,L3,54.21520697852772,50.74876804101209,0.5846803700224803,100,95
2024-01-11 09:00:00,P002,L5,57.66447096047091,52.71529631250496,0.4769459740979304,116,109
2024-01-11 10:00:00,P008,L3,59.17590384251087,57.36791119989759,0.5588518262818107,103,96
2024-01-11 11:00:00,P004,L5,55.47117119213744,53.92191987142795,0.515573318842326,93,89
2024-01-11 12:00:00,P006,L5,51.99501837085068,49.04089727501565,0.533042512520174,96,91
2024-01-11 13:00:00,P001,L3,54.6844240887879,53.805387859446995,0.5445256675676482,92,84
2024-01-11 14:00:00,P008,L1,51.82148575888269,51.52473421378531,0.5163575953179413,111,103
2024-01-11 15:00:00,P003,L4,54.048825712780214,50.884902286593615,0.5053866838697987,99,96
2024-01-11 16:00:00,P001,L3,56.9600730130138,56.85460621710468,0.41993507530701324,107,98
2024-01-11 17:00:00,P007,L5,56.5352893096063,52.87987929606952,0.44757675649644535,113,104
2024-01-11 18:00:00,P006,L2,55.0240190521483,54.87311060010443,0.5255374912082437,91,89
2024-01-11 19:00:00,P006,L5,52.076294384332854,47.41768792512073,0.5402529128749352,112,104
2024-01-11 20:00:00,P001,L3,54.94793407950138,50.28841548376223,0.5060459068911342,105,98
2024-01-11 21:00:00,P009,L4,59.41613622980206,57.19250209384033,0.5679530975104684,114,109
2024-01-11 22:00:00,P001,L5,50.445391364470886,49.18408142225236,0.4075824492020586,110,103
2024-01-11 23:00:00,P009,L1,58.43257273458799,54.150151821909304,0.5055669518509849,101,96
2024-01-12 00:00:00,P005,L5,58.596921866177304,54.12547514480606,0.4452060391189206,93,90
2024-01-12 01:00:00,P009,L1,52.89376552105579,52.21609306739193,0.4832613994399161,119,115
2024-01-12 02:00:00,P006,L2,50.326220469101926,48.19810889894719,0.502193827232949,112,108
2024-01-12 03:00:00,P001,L2,51.95650573116773,49.178041367902566,0.5335500702840977,119,112
2024-01-12 04:00:00,P008,L5,56.91476419650529,54.88352054745213,0.5906374390360896,91,87
2024-01-12 05:00:00,P008,L5,50.26452242369866,50.059740016862094,0.4247536474647816,117,109
2024-01-12 06:00:00,P007,L2,56.055623832548164,50.89171490124285,0.488577673525701,109,105
2024-01-12 07:00:00,P004,L1,52.79253511866679,52.21902873219821,0.44701461648212604,119,109
2024-01-12 08:00:00,P007,L5,54.09127300112995,51.731188882734976,0.435416574334339,94,89
2024-01-12 09:00:00,P006,L5,58.19939826058116,53.903497476416725,0.4996687020193083,114,105
2024-01-12 10:00:00,P006,L4,56.16268137184319,55.91029543769736,0.43408621245709256,90,84
2024-01-12 11:00:00,P008,L2,56.65607233399205,55.64813709936829,0.5252175948840141,117,114
2024-01-12 12:00:00,P006,L1,56.091377865010315,54.49220123047858,0.5893366139737839,118,114
2024-01-12 13:00:00,P006,L1,52.89553854799853,52.39818064264163,0.5623936226790485,101,94
2024-01-12 14:00:00,P008,L2,51.54549407593387,48.70406329992284,0.4438404560197808,119,113
2024-01-12 15:00:00,P004,L2,54.263283555412,51.67384039906998,0.532018660457926,101,93
2024-01-12 16:00:00,P010,L2,59.530440282003724,59.180250218824646,0.44861585659005027,109,101
2024-01-12 17:00:00,P004,L3,55.004449047105375,51.23485136729534,0.5189899265502105,91,87
2024-01-12 18:00:00,P005,L2,55.57925927361396,52.49824492842634,0.47790777177629,119,114
2024-01-12 19:00:00,P004,L5,51.855809474613984,48.20827580195049,0.4594918443494077,115,109
2024-01-12 20:00:00,P009,L2,56.00385592437637,53.64826487863113,0.4893472848385667,118,112
2024-01-12 21:00:00,P009,L5,51.319682006974695,50.54523965528371,0.43285586199808934,110,106
2024-01-12 22:00:00,P009,L4,56.20171963008681,52.67072641824108,0.42855482397548383,95,88
2024-01-12 23:00:00,P001,L2,52.56878940640561,49.68303938495357,0.4933604132854969,97,94
2024-01-13 00:00:00,P010,L5,55.6159374239082,52.11765120025962,0.442278114297648,94,87
2024-01-13 01:00:00,P003,L4,52.02592630262382,50.44054456055187,0.5882831559804469,109,102
